,IR,Inverse_Filtering_Similarity_Melody,Inverse_Filtering_Correlation_Melody,Weiner_Similarity_Melody,Weiner_Correlation_Melody,ACDW_Similarity_Melody,ACDW_Correlation_Melody,Inverse_Filtering_Similarity_Chords,Inverse_Filtering_Correlation_Chords,Weiner_Similarity_Chords,Weiner_Correlation_Chords,ACDW_Similarity_Chords,ACDW_Correlation_Chords
1919,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.98107140000448e-06,,3.82643101927865e-06,,4.758218253736953e-06,,2.176076931254095e-06,,2.097180490125496e-06,,4.798962776570583e-06,
1920,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,3.8684134500041305e-06,,5.6403098836035105e-06,,4.088088587829843e-06,,2.155367497794532e-06,,2.76383280106232e-06,,1.8518818968518265e-06,
1921,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,2.9754731895892742e-06,,7.028074631324938e-06,,6.811595406919781e-06,,3.4643210110929065e-06,,4.473457252768609e-06,,3.539871819016453e-06,
1922,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,2.340937367883274e-06,,7.702274563852953e-06,,5.92285570780504e-06,,1.9809243758268646e-06,,2.052912584782953e-06,,2.3653346577685937e-06,
1923,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.3381505513634656e-06,,4.392853610893767e-06,,3.2938452169331807e-06,,2.461146989348139e-06,,3.0129511524487225e-06,,2.339621120289276e-06,
1924,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,3.871341863013624e-06,,3.5510459304782563e-06,,4.6437156257696695e-06,,1.4259714918849292e-06,,2.6108863281098833e-06,,1.6124118311919485e-06,
1925,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.002880357383861e-06,,8.423343667905286e-06,,8.13814824675785e-06,,3.4035100588287006e-06,,3.553688946348774e-06,,3.594272410731587e-06,
1926,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,1.5022364048286194e-06,,1.7294509461268452e-06,,2.5381306556441616e-06,,2.015348601923585e-06,,2.5059633640772764e-06,,3.6198630227950274e-06,
1927,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.454451624152345e-06,,4.731936340688386e-06,,3.985486319487622e-06,,2.5587624110982767e-06,,3.136552754923783e-06,,2.7267486195267244e-06,
1928,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,7.425196657820505e-06,,3.7239008924409644e-06,,3.604566945740773e-06,,2.0040248849992654e-06,,2.693354881894125e-06,,2.31878460437658e-06,
1929,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.995775396877884e-06,,5.437015727314488e-06,,4.750944684641015e-06,,3.65158643207564e-06,,4.342886918042753e-06,,4.236007045625162e-06,
1930,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,5.1873054424461555e-06,,6.091843820802629e-06,,5.496515483097394e-06,,2.1240313670630534e-06,,1.8591216401934889e-06,,1.7943306645610932e-06,
1931,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,4.255387865345977e-06,,5.986858081953104e-06,,3.484189463686091e-06,,4.1260806486905016e-06,,4.6966431607006275e-06,,4.70679186232834e-06,
1932,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,4.401935851341737e-06,,5.101199443842258e-06,,5.136142393947906e-06,,2.5574768766256114e-06,,2.8214763923608427e-06,,1.8017737510145861e-06,
1933,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.096402034726153e-06,,3.301292072046028e-06,,6.220021036913982e-06,,2.369812543736694e-06,,4.826317040511193e-06,,2.987858208650312e-06,
1934,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,6.317171979110129e-06,,5.548796972509777e-06,,6.124141222622249e-06,,2.0952684230271364e-06,,1.9947330037463323e-06,,1.8331102129470799e-06,
1935,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.5098223575878294e-06,,4.40059050499799e-06,,4.994201121301556e-06,,3.2542176487397352e-06,,2.5883515662347094e-06,,4.99030132467994e-06,
1936,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,4.144982179234575e-06,,5.418793038202686e-06,,3.998897036809565e-06,,2.159611706218592e-06,,3.031141942293463e-06,,1.7332167943008112e-06,
1937,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.2089388463750094e-06,,3.77963343272279e-06,,6.165362531273799e-06,,2.049756632746191e-06,,3.3838957801075794e-06,,2.9401929637385376e-06,
1938,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,6.807439244257007e-06,,5.402694681993429e-06,,6.256361959673371e-06,,1.9667607612258853e-06,,1.9308739319069283e-06,,1.8124901871240083e-06,
1939,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.496239815847323e-06,,5.023592984537218e-06,,3.7439008210806182e-06,,2.8862812863029374e-06,,2.8393886379571337e-06,,5.256572010888396e-06,
1940,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,6.998242397438493e-06,,4.280788287801279e-06,,2.900809561814031e-06,,2.1520325216242133e-06,,2.367269078301618e-06,,1.8535860908796296e-06,
1941,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,4.052259625708313e-06,,6.337114167270224e-06,,7.76184331890446e-06,,3.2326536703346134e-06,,2.741511018495176e-06,,2.584407158391765e-06,
1942,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,2.2705301637385356e-06,,2.6342191209936133e-06,,3.258097912146347e-06,,2.826811462271434e-06,,2.986020878579999e-06,,4.168805932082026e-06,
1943,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,5.598957443390596e-06,,7.712325783449901e-06,,3.110167058989459e-06,,2.664749117151521e-06,,5.040661972549083e-06,,5.2889230569941025e-06,
1944,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.7207591897747856e-06,,3.680232742632827e-06,,5.002496252397715e-06,,1.8741320087516522e-06,,2.214716452318485e-06,,1.6014971337763245e-06,
1945,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.9228715751606145e-06,,6.142040193320505e-06,,9.200745579138955e-06,,3.998151331885833e-06,,4.326854044729172e-06,,5.534008559503168e-06,
1946,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,6.444293592671459e-06,,4.513167629764787e-06,,8.829541095001982e-06,,1.88480776977865e-06,,1.6669802488798053e-06,,1.4347072731471794e-06,
1947,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.2555772913254734e-06,,3.269846653097303e-06,,4.454126480236816e-06,,2.083201168008994e-06,,2.2380664995123634e-06,,2.6076474909210953e-06,
1948,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.71951737035828e-06,,4.623638426900373e-06,,4.242481269238786e-06,,2.0945789667056847e-06,,2.8038121841087547e-06,,1.5219702280685468e-06,
1949,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.6136962123793188e-06,,7.205078176235377e-06,,3.5573898089056374e-06,,3.961313620571539e-06,,5.130155908537267e-06,,3.1408136886266737e-06,
1950,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,7.1580027225594765e-06,,5.101825944028099e-06,,7.514015294400157e-06,,2.0468816882329937e-06,,2.3693036796971126e-06,,1.6244015893876656e-06,
1951,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.2720589781103896e-06,,3.432928070329225e-06,,4.121881260383176e-06,,2.2335667860324254e-06,,2.331534661029571e-06,,2.426560740199672e-06,
1952,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,3.1993543593128893e-06,,4.336883723390524e-06,,5.652921328378894e-06,,2.2478355019611925e-06,,2.93880579718917e-06,,1.600847703878213e-06,
1953,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,4.328640207362961e-06,,4.903924748795664e-06,,8.69339140982897e-06,,4.307544161882836e-06,,4.865246729679773e-06,,3.3426832446128897e-06,
1954,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,7.949368164131127e-06,,5.849019552339998e-06,,6.803626886872412e-06,,1.840687739554464e-06,,2.3185244851596828e-06,,1.3174040530197912e-06,
1955,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.3075923606386037e-06,,3.4401954586906185e-06,,4.359923551108739e-06,,2.4087759787324883e-06,,2.5398695204244008e-06,,2.7073067172206347e-06,
1956,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.6361414927022774e-06,,5.929794895088865e-06,,4.902025283649836e-06,,1.8108278399842747e-06,,2.159298027068714e-06,,1.4961967229390691e-06,
1957,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,2.4008759151500194e-06,,3.886369185614713e-06,,3.4436915077843876e-06,,2.5257548707554733e-06,,4.17436839536326e-06,,2.5812259938496144e-06,
1958,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,2.1170824696551925e-06,,3.842909992101678e-06,,3.3548941496508983e-06,,1.7686574263161648e-06,,1.926927435346763e-06,,2.0052629638745286e-06,
1959,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.883730802978015e-06,,3.736752029592392e-06,,4.759043944798807e-06,,2.4047576107763205e-06,,2.2212887174499577e-06,,5.6836738582944305e-06,
1960,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,3.0408319506466603e-06,,6.6816388657802965e-06,,4.258101416354265e-06,,1.7917200020416559e-06,,2.1870868987208033e-06,,1.526789318243175e-06,
1961,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,2.513227709379337e-06,,3.4381588066595314e-06,,3.4221248176523733e-06,,2.788038198955022e-06,,3.6169462750673407e-06,,2.567325846435059e-06,
1962,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,3.139296248856174e-06,,2.8565283366907532e-06,,8.478075489718611e-06,,1.7828420388863951e-06,,1.8145012134587679e-06,,1.941413049406501e-06,
1963,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.975481713109799e-06,,3.832912103742599e-06,,5.278056639071006e-06,,2.1870592161012197e-06,,2.0731619443495683e-06,,4.341295682821259e-06,
1964,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.9235373919974917e-06,,8.801240477439253e-06,,4.867753033385131e-06,,1.896917923092505e-06,,2.2908370477482837e-06,,1.5620378498841997e-06,
1965,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.0467912826882216e-06,,2.897817000895861e-06,,3.6678426230754867e-06,,3.3397738128834656e-06,,5.1688912103045006e-06,,2.606337993237628e-06,
1966,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,3.3602802929315278e-06,,3.6867647320405966e-06,,2.5923485294398277e-06,,1.7465556083172111e-06,,1.8135529459773727e-06,,2.83969257403986e-06,
1967,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,4.0100456705213424e-06,,3.88728320579917e-06,,4.745673855255691e-06,,2.1985886994912395e-06,,2.120650309640168e-06,,4.8799429222834055e-06,
1968,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.599760539534439e-06,,3.899691353865144e-06,,5.192477356720965e-06,,2.0316731263394337e-06,,2.5490688200631334e-06,,1.4465435023364928e-06,
1969,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.2502338982043198e-06,,8.298506431410663e-06,,6.469460741071114e-06,,3.344447611998023e-06,,5.2066980225455564e-06,,2.886753185636765e-06,
1970,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,5.426110509577877e-06,,7.3518624917774825e-06,,8.741790553167666e-06,,1.788746166412749e-06,,1.788180438753057e-06,,2.2712930480461404e-06,
1971,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,4.523338355764997e-06,,5.1744054584587955e-06,,4.49620775997176e-06,,3.9469717388780736e-06,,2.697362639597569e-06,,2.8730580558403283e-06,
1972,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,6.8387489189480925e-06,,4.2790107645486805e-06,,5.974012557401417e-06,,2.970824567265378e-06,,2.5795785036629675e-06,,1.5747122608316669e-06,
1973,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,4.365556286541337e-06,,3.5024853477029923e-06,,9.198736356998438e-06,,4.3979201974376596e-06,,3.0281204365718073e-06,,3.4572257337248304e-06,
1974,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,1.7685292157860875e-06,,7.109929406602974e-06,,3.4893390960849495e-06,,2.595010857100964e-06,,1.7294478884806977e-06,,4.431180796308404e-06,
1975,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,4.606816411931211e-06,,4.2240066231843784e-06,,4.724229156980283e-06,,2.4725249209482994e-06,,2.812943140114068e-06,,3.0346825668313713e-06,
1976,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,3.1834878481778533e-06,,5.381208330542237e-06,,6.718553411668396e-06,,2.38848255148859e-06,,2.4313880144144452e-06,,1.7066196256582135e-06,
1977,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,6.476680906831684e-06,,3.45476236184898e-06,,4.540361393175185e-06,,3.1998185081361564e-06,,4.028050414917597e-06,,3.4357634721174185e-06,
1978,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,2.4134156341805694e-06,,7.285656753365731e-06,,3.4416923496700104e-06,,1.8417170532325751e-06,,2.2778149944158856e-06,,2.721235451434846e-06,
1979,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,4.380328149720468e-06,,5.112551990103464e-06,,4.327049653904502e-06,,3.22191738440605e-06,,3.539672706086011e-06,,3.6960777505631723e-06,
1980,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,7.132334141184809e-06,,6.458626027212614e-06,,3.0599771707901046e-06,,2.941740779723062e-06,,2.174805177526305e-06,,1.9314406110635057e-06,
1981,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.595498045416114e-06,,2.8360332909511704e-06,,5.98890135278025e-06,,3.885516045672906e-06,,4.9389440941037085e-06,,2.9906067015003973e-06,
1982,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,2.18595678357199e-06,,6.31762696548807e-06,,2.8385462750531067e-06,,2.0112028062726317e-06,,1.983690654852452e-06,,3.6232228869906496e-06,
1983,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.946043283413173e-06,,4.212329711392679e-06,,5.564723237799507e-06,,2.5806872129568583e-06,,2.320034396094656e-06,,4.557842806162401e-06,
1984,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.6577723747776687e-06,,4.286665089730466e-06,,4.324558693135259e-06,,1.9704450957634075e-06,,2.474356078364493e-06,,1.5776699244725359e-06,
1985,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,4.234091949710507e-06,,2.83074069950095e-06,,4.808071844390964e-06,,2.938317496884874e-06,,4.482505795563172e-06,,3.439385002336181e-06,
1986,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,3.246345530958907e-06,,7.548746484966068e-06,,2.9527324588567547e-06,,2.0020972006799577e-06,,1.8829583372470907e-06,,2.659592513709571e-06,
1987,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,4.223362327348542e-06,,4.261201643041451e-06,,3.8111638807184803e-06,,3.0138351899010647e-06,,2.759769896504162e-06,,5.129664894284417e-06,
1988,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,5.528958061864183e-06,,3.066404314921314e-06,,3.882837892509125e-06,,2.6693599196814183e-06,,2.547921889882551e-06,,1.6875508605456343e-06,
1989,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,6.115997973828897e-06,,5.0872119461372686e-06,,4.89892092248921e-06,,3.652550889915286e-06,,2.8045013971370337e-06,,3.116891217463715e-06,
1990,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,2.1068766525706394e-06,,1.8388057727196867e-06,,3.063991204826962e-06,,3.4196337630162203e-06,,2.5552992401839532e-06,,3.987388134293786e-06,
1991,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,4.526390899817528e-06,,5.804975850423231e-06,,3.1469675707824937e-06,,3.185440187671208e-06,,3.2984837522466647e-06,,5.447821389968856e-06,
1992,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.6371365675813724e-06,,5.668563732477943e-06,,4.598348266703388e-06,,1.9155666213379897e-06,,2.444005144824381e-06,,1.5204415520216053e-06,
1993,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,6.604320012650188e-06,,8.308531219459867e-06,,4.392616738673663e-06,,4.098939606333112e-06,,4.617218376083717e-06,,4.210094137621498e-06,
1994,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,5.8768403692829535e-06,,4.843760746284361e-06,,7.1556175778945865e-06,,2.71811758721634e-06,,2.7930322399496713e-06,,2.2461312503693577e-06,
1995,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.293294524583195e-06,,3.253391189333577e-06,,4.56425825695713e-06,,2.1193174273125043e-06,,2.282612027182162e-06,,2.8419131001234863e-06,
1996,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.687856896666049e-06,,6.188837894498068e-06,,5.323294368786943e-06,,2.007166774648525e-06,,2.6543668429111984e-06,,1.6434531509620741e-06,
1997,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,5.4666236801859845e-06,,4.928149244263096e-06,,4.222930778975061e-06,,4.41617760365108e-06,,4.128123916900612e-06,,3.761640503661754e-06,
1998,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,5.0640348581475304e-06,,4.435583958724639e-06,,8.601715502443888e-06,,3.5315110925919862e-06,,3.6007297783172514e-06,,2.603571141071315e-06,
1999,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,2.3453658625301457e-06,,2.0761657647221807e-06,,2.5828948827804766e-06,,1.7568722300815552e-06,,1.7634710692709808e-06,,2.016198529630086e-06,
2000,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,3.131387935984248e-06,,6.729742529558315e-06,,5.703047891596187e-06,,2.1511157149592352e-06,,2.75280688059493e-06,,1.6320780090850296e-06,
2001,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,7.16786689350276e-06,,3.1608368100440938e-06,,6.902601716821149e-06,,3.4013515084158563e-06,,3.240706802565707e-06,,5.020310014978281e-06,
2002,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,5.09939785091015e-06,,3.812751089360857e-06,,8.123440066704128e-06,,3.7418365918627443e-06,,3.6836654266448823e-06,,2.426315823507859e-06,
2003,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,2.2089831174642037e-06,,1.925418824717163e-06,,2.4781934753687884e-06,,1.669117385888098e-06,,1.6771168370025324e-06,,1.9830681858532703e-06,
2004,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.79486570606867e-06,,5.506865750234385e-06,,4.99006887421178e-06,,1.929768818429707e-06,,2.26284025697077e-06,,1.6098964071880113e-06,
2005,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,2.5848295363181136e-06,,4.751421397763915e-06,,3.9451217866761345e-06,,2.4537898913536604e-06,,3.1278961536651217e-06,,2.3898014460090403e-06,
2006,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,7.45431019579228e-06,,8.17836106928824e-06,,7.659844424728296e-06,,2.2148998805658254e-06,,1.8268953250956412e-06,,1.929799396026066e-06,
2007,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.7991044707183586e-06,,3.3129584536470674e-06,,5.080905336451964e-06,,2.1167500680819093e-06,,1.9382390395850276e-06,,2.655697354460764e-06,
2008,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,2.5149798925560707e-06,,6.861976435697025e-06,,4.907505061856918e-06,,1.7463306188741613e-06,,2.055315097242431e-06,,1.4235824851974662e-06,
2009,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,2.63725394134462e-06,,4.513669110018352e-06,,3.0523947747229736e-06,,2.5107441266505392e-06,,2.874237340971746e-06,,2.321610810329148e-06,
2010,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,4.8991240648134535e-06,,4.610595128724715e-06,,5.167929645033151e-06,,2.026867577405162e-06,,1.8287424672319068e-06,,1.5339917717496715e-06,
2011,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.959255950783912e-06,,3.499114920399766e-06,,4.917660566042612e-06,,2.0452915979742353e-06,,1.913088299335146e-06,,2.5401084673386395e-06,
2012,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_mic,3.564883920827115e-06,,7.390349123178157e-06,,6.382666958407358e-06,,1.7299698930005983e-06,,2.0821928742889483e-06,,1.4828123012151015e-06,
2013,AJ_JJasmine_JF37CD_mic_to_bad_takamine_EG440SC_piezo,3.049775252729612e-06,,2.8004599347314475e-06,,6.805438625962743e-06,,3.272349323404579e-06,,4.146200312648211e-06,,2.852035074452829e-06,
2014,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_mic,8.08883974925774e-06,,7.643205465818107e-06,,7.960688899523684e-06,,2.2814894381022844e-06,,1.9005385219794682e-06,,1.706732751055805e-06,
2015,AJ_JJasmine_JF37CD_piezo_to_bad_takamine_EG440SC_piezo,3.7973283395973823e-06,,3.4578182637864375e-06,,4.7860559448775245e-06,,2.0230862777744768e-06,,1.943644152060959e-06,,2.5625612535734987e-06,
2016,AJ_JJasmine_JF37CD_mic_to_Vi_Yamaha_F335_mic,3.3953684183014685e-06,,7.3236523267266415e-06,,5.907246528224328e-06,,3.1443523553095626e-06,,3.550037414822862e-06,,3.0580223669304706e-06,
2017,AJ_JJasmine_JF37CD_mic_to_Vi_Yamaha_F335_piezo,3.983631352528565e-06,,2.8748517529023354e-06,,3.8498429768258936e-06,,2.774873866698938e-06,,2.1968983764602393e-06,,2.5954132201024887e-06,
2018,AJ_JJasmine_JF37CD_piezo_to_Vi_Yamaha_F335_mic,4.308484269853981e-06,,6.8917286706297856e-06,,4.926076994697257e-06,,2.3168170541744513e-06,,3.015297114571143e-06,,4.861775716676565e-06,
2019,AJ_JJasmine_JF37CD_piezo_to_Vi_Yamaha_F335_piezo,2.641825858534257e-06,,5.0301508757038364e-06,,7.046974400038225e-06,,2.1164081026476204e-06,,2.759210038086444e-06,,2.745518168856823e-06,
2020,AJ_JJasmine_JF37CD_mic_to_Vi_Yamaha_F335_mic,3.072456920970545e-06,,8.134285945901025e-06,,4.465717151797324e-06,,3.202611397263755e-06,,3.925440538723802e-06,,3.075272724184969e-06,
2021,AJ_JJasmine_JF37CD_mic_to_Vi_Yamaha_F335_piezo,2.478653717368906e-06,,2.214303683139437e-06,,3.6790483745161833e-06,,2.5412733866401324e-06,,2.2324310098183737e-06,,2.5176649931129904e-06,
2022,AJ_JJasmine_JF37CD_piezo_to_Vi_Yamaha_F335_mic,6.283753963705153e-06,,7.4866977554273385e-06,,4.452734693938089e-06,,3.260685537302959e-06,,2.851543809857568e-06,,4.5594712422768246e-06,
2023,AJ_JJasmine_JF37CD_piezo_to_Vi_Yamaha_F335_piezo,2.655415495109526e-06,,5.64558750797437e-06,,6.813879739909011e-06,,1.661684085704945e-06,,2.5433297916405166e-06,,2.594618021091137e-06,
2024,AJ_JJasmine_JF37CD_mic_to_Vi_Yamaha_F335_mic,4.073338264781202e-06,,4.5774602541875744e-06,,4.111940498347833e-06,,2.3758361250540757e-06,,3.2933830837459076e-06,,3.014676883542468e-06,
2025,AJ_JJasmine_JF37CD_mic_to_Vi_Yamaha_F335_piezo,5.421767655615556e-06,,2.225532434835188e-06,,6.168249771050684e-06,,3.2816732704334e-06,,2.676143765766219e-06,,2.804810907826809e-06,
2026,AJ_JJasmine_JF37CD_piezo_to_Vi_Yamaha_F335_mic,2.4752564558663207e-06,,6.884298735033331e-06,,4.3137299190402464e-06,,3.90671347458636e-06,,3.2075198747250417e-06,,4.990344506552243e-06,
